3;bunker;3189.00;12.70;1764.00;4.91;0
3;bunker;3110.00;12.30;1675.00;1.29;0
3;bunker;3136.00;10.90;1641.00;5.42;0
3;bunker;3149.00;10.90;1646.00;5.52;0
3;bunker;3097.00;12.80;1757.00;3.36;0
3;bunker;3184.00;10.85;1660.00;6.03;0
3;bunker;3218.00;12.00;1819.00;2.41;0
3;bunker;3211.00;13.07;1771.00;3.96;0
3;bunker;3123.00;11.68;1636.00;1.81;0
3;bunker;3115.00;11.80;1666.00;3.02;0
3;bunker;3110.00;11.95;1706.00;0.85;0
3;bunker;3239.00;14.00;1904.00;3.87;0
3;bunker;3129.00;10.25;1646.00;5.08;0
3;bunker;3179.00;13.90;1799.00;2.92;0
3;bunker;3119.00;12.10;1684.00;4.48;0
3;bunker;3155.00;16.20;1899.00;0.86;0
3;bunker;3152.00;12.20;1720.00;3.52;0
3;bunker;3249.00;11.90;1664.00;1.36;0
3;bunker;3116.00;12.30;1748.00;2.92;0
3;bunker;3233.00;12.20;1690.00;5.59;0
3;bunker;3214.00;10.75;1656.00;1.97;0
3;bunker;3188.00;10.90;1656.00;6.09;0
3;bunker;3222.00;11.05;1671.00;1.37;0
3;bunker;3102.00;12.20;1682.00;4.03;0
3;bunker;3146.00;10.57;1685.00;1.87;0
3;bunker;3256.00;13.60;1991.00;3.09;0
3;bunker;3159.00;12.70;1759.00;6.10;0
3;bunker;3217.00;10.90;1667.00;2.48;0
3;bunker;3132.00;10.32;1675.00;5.15;0
3;bunker;3159.00;9.70;1669.00;0.42;0
3;bunker;3248.00;11.90;1649.00;4.54;0
3;bunker;3167.00;9.70;1686.00;5.76;0
3;bunker;3135.00;9.70;1662.00;3.59;0
3;bunker;3089.00;11.93;1781.00;0.33;0
3;bunker;3131.00;11.30;1627.00;1.53;0
3;bunker;3097.00;11.63;1695.00;5.65;0
3;bunker;3194.00;11.20;1649.00;2.04;0
3;bunker;3205.00;10.23;1634.00;5.06;0
3;bunker;3236.00;10.95;1654.00;6.26;0
3;bunker;3098.00;12.60;1732.00;4.10;0
3;bunker;3203.00;10.90;1670.00;0.48;0
3;bunker;3205.00;10.88;1644.00;2.04;0
3;coastal_bunker;3220.00;13.05;2029.00;-3.85;0
3;coastal_bunker;3243.00;12.07;2029.00;-3.14;0
3;dockyard;3216.00;13.05;2029.00;-2.62;0
3;anti_air_building;3150.00;15.10;1881.00;0.49;0
3;anti_air_building;3153.00;14.90;1881.00;4.61;0
3;anti_air_building;3166.00;13.90;1807.00;5.82;0
3;synthetic_refinery;3142.00;13.03;1760.00;2.55;0
3;fuel_silo;3152.00;12.50;1743.00;5.22;0
3;radar_station;3173.00;14.20;1826.00;2.64;0
3;rocket_site;3177.00;17.08;1971.00;4.27;0
3;nuclear_reactor;3202.00;10.90;1688.00;1.00;0
4;arms_factory;2959.00;11.10;2021.00;2.85;0
4;arms_factory;2957.00;10.90;2022.00;0.69;0
4;arms_factory;2954.00;10.65;2019.00;1.90;0
4;arms_factory;2956.00;10.70;2019.00;4.91;0
4;arms_factory;2939.00;10.85;2015.00;1.29;0
4;arms_factory;2946.00;10.75;2015.00;3.96;0
4;industrial_complex;2948.00;10.60;2015.00;0.34;0
4;industrial_complex;2956.00;10.73;2018.00;3.36;0
4;industrial_complex;2953.00;10.70;2019.00;4.57;0
4;industrial_complex;2935.00;11.00;2013.00;2.41;0
4;industrial_complex;2953.00;10.93;2014.00;0.25;0
4;industrial_complex;2939.00;10.85;2015.00;0.35;0
4;air_base;2945.00;11.00;2013.00;4.47;0
4;naval_base;2960.00;11.10;2021.00;0.79;9258
4;naval_base;2946.00;10.00;2011.00;0.79;9258
4;naval_base;2936.00;10.00;2011.00;-1.57;14244
4;bunker;2952.00;10.80;2014.00;2.92;0
4;bunker;2931.00;11.10;2014.00;5.58;0
4;bunker;2958.00;11.05;2021.00;0.86;0
4;coastal_bunker;2948.00;10.23;2018.00;-2.36;0
4;coastal_bunker;2930.00;10.55;2013.00;-1.57;0
4;coastal_bunker;2956.00;11.00;2024.00;-2.90;0
4;dockyard;2937.00;10.00;2011.00;-1.57;0
4;anti_air_building;2940.00;11.00;2013.00;3.42;0
4;anti_air_building;2959.00;11.10;2020.00;4.64;0
4;anti_air_building;2935.00;11.10;2012.00;2.48;0
4;synthetic_refinery;2937.00;11.10;2012.00;4.03;0
4;fuel_silo;2950.00;10.60;2016.00;0.41;0
4;radar_station;2946.00;10.28;2017.00;5.35;0
4;rocket_site;2955.00;10.60;2020.00;0.92;0
4;nuclear_reactor;2957.00;10.90;2020.00;1.02;0
5;arms_factory;2941.00;10.90;2001.00;1.90;0
5;arms_factory;2956.00;11.13;2003.00;4.91;0
5;arms_factory;2936.00;10.98;1996.00;1.29;0
5;arms_factory;2937.00;10.70;2000.00;3.96;0
5;arms_factory;2955.00;11.00;2002.00;0.34;0
5;arms_factory;2965.00;10.85;2005.00;3.36;0
5;industrial_complex;2943.00;10.70;1998.00;4.57;0
5;industrial_complex;2949.00;11.00;2002.00;2.41;0
5;industrial_complex;2966.00;10.90;2002.00;0.25;0
5;industrial_complex;2950.00;10.82;2006.00;0.35;0
5;industrial_complex;2947.00;10.80;2001.00;4.47;0
5;industrial_complex;2940.00;10.75;2003.00;0.85;0
5;air_base;2955.00;11.20;2005.00;3.87;0
